x,y,z,Date
-0.95,1.80,18.35,23-08-2023 13:44:33.809
-1.22,1.53,18.41,23-08-2023 13:44:34.020
-1.53,1.24,18.41,23-08-2023 13:44:34.188
-1.50,1.37,18.41,23-08-2023 13:44:34.372
-1.37,1.62,18.43,23-08-2023 13:44:34.568
-1.26,1.74,18.39,23-08-2023 13:44:34.729
-1.06,2.12,18.40,23-08-2023 13:44:34.930
-0.99,2.33,18.46,23-08-2023 13:44:35.099
-1.16,2.01,18.48,23-08-2023 13:44:35.301
-1.46,1.67,18.46,23-08-2023 13:44:35.465
-1.36,1.81,18.46,23-08-2023 13:44:35.894
-0.75,2.37,18.47,23-08-2023 13:44:35.894
-0.54,2.47,18.46,23-08-2023 13:44:36.050
-1.10,1.96,18.46,23-08-2023 13:44:36.227
-1.64,1.61,18.46,23-08-2023 13:44:36.405
-1.48,1.78,18.49,23-08-2023 13:44:36.573
-1.15,1.95,18.59,23-08-2023 13:44:36.764
-1.17,1.70,18.63,23-08-2023 13:44:36.931
-1.23,1.51,18.61,23-08-2023 13:44:37.117
-1.20,1.59,18.58,23-08-2023 13:44:37.296
-1.18,1.72,18.53,23-08-2023 13:44:37.508
-1.09,1.92,18.49,23-08-2023 13:44:37.711
-1.18,1.93,18.44,23-08-2023 13:44:37.848
-1.48,1.74,18.34,23-08-2023 13:44:38.066
-1.46,1.85,18.24,23-08-2023 13:44:38.231
-1.18,2.04,18.16,23-08-2023 13:44:38.430
-0.99,2.00,18.02,23-08-2023 13:44:38.581
-1.17,1.93,17.93,23-08-2023 13:44:39.171
-1.37,2.06,17.90,23-08-2023 13:44:39.171
-1.17,2.26,17.84,23-08-2023 13:44:39.172
-1.07,2.12,17.76,23-08-2023 13:44:39.325
-1.11,1.99,17.70,23-08-2023 13:44:39.619
-0.90,2.03,17.59,23-08-2023 13:44:39.684
-0.88,1.90,17.42,23-08-2023 13:44:40.290
-1.31,1.63,17.26,23-08-2023 13:44:40.291
-1.76,1.42,17.11,23-08-2023 13:44:40.879
-1.69,1.51,16.99,23-08-2023 13:44:40.880
-1.40,1.49,16.81,23-08-2023 13:44:40.950
-1.28,1.46,16.61,23-08-2023 13:44:40.950
-1.11,1.73,16.43,23-08-2023 13:44:40.996
-1.01,1.86,16.24,23-08-2023 13:44:41.170
-1.18,1.84,16.00,23-08-2023 13:44:41.350
-1.23,2.25,15.81,23-08-2023 13:44:41.551
-1.13,2.55,15.65,23-08-2023 13:44:41.715
-1.31,2.33,15.51,23-08-2023 13:44:42.433
-1.32,2.25,15.38,23-08-2023 13:44:42.433
-0.86,2.52,15.23,23-08-2023 13:44:42.433
-0.75,2.37,15.04,23-08-2023 13:44:42.666
-1.18,1.75,14.81,23-08-2023 13:44:42.667
-1.29,1.48,14.61,23-08-2023 13:44:42.810
-1.14,1.55,14.46,23-08-2023 13:44:43.015
-1.34,1.30,14.27,23-08-2023 13:44:43.257
-1.62,1.06,14.08,23-08-2023 13:44:43.351
-1.59,1.27,13.95,23-08-2023 13:44:43.547
-1.43,1.54,13.82,23-08-2023 13:44:43.888
-1.23,1.95,13.69,23-08-2023 13:44:44.899
-1.24,2.12,13.57,23-08-2023 13:44:44.900
-1.40,1.92,13.39,23-08-2023 13:44:44.900
-1.35,2.20,13.29,23-08-2023 13:44:44.900
-1.03,2.72,13.27,23-08-2023 13:44:44.900
-0.89,2.56,13.19,23-08-2023 13:44:44.901
-1.05,2.23,13.08,23-08-2023 13:44:46.131
-1.00,2.18,12.96,23-08-2023 13:44:46.132
-0.88,2.10,12.80,23-08-2023 13:44:46.132
-1.08,1.87,12.70,23-08-2023 13:44:46.132
-1.30,1.63,12.66,23-08-2023 13:44:46.132
-1.62,1.32,12.62,23-08-2023 13:44:46.132
-1.66,1.26,12.57,23-08-2023 13:44:46.238
-1.44,1.31,12.50,23-08-2023 13:44:46.536
-1.43,1.19,12.38,23-08-2023 13:44:46.536
-1.30,1.44,12.27,23-08-2023 13:44:46.663
-0.90,2.19,12.17,23-08-2023 13:44:46.846
-0.91,2.49,12.05,23-08-2023 13:44:47.038
-1.42,2.20,11.93,23-08-2023 13:44:47.213
-1.67,2.07,11.86,23-08-2023 13:44:47.414
-1.26,2.40,11.81,23-08-2023 13:44:47.870
-0.90,2.67,11.73,23-08-2023 13:44:47.871
-1.00,2.33,11.67,23-08-2023 13:44:47.932
-1.11,2.07,11.63,23-08-2023 13:44:48.147
-1.07,2.12,11.62,23-08-2023 13:44:48.311
-1.15,1.99,11.65,23-08-2023 13:44:48.490
-1.41,1.49,11.63,23-08-2023 13:44:48.683
-1.47,1.21,11.60,23-08-2023 13:44:48.853
-1.57,1.17,11.64,23-08-2023 13:44:49.053
-1.56,1.14,11.66,23-08-2023 13:44:49.216
-1.19,1.37,11.68,23-08-2023 13:44:49.407
-1.07,1.78,11.73,23-08-2023 13:44:49.594
-1.38,1.87,11.75,23-08-2023 13:44:49.773
-1.59,1.86,11.77,23-08-2023 13:44:49.946
-1.25,2.29,11.85,23-08-2023 13:44:50.132
-0.60,2.80,11.88,23-08-2023 13:44:50.329
-0.60,2.69,11.88,23-08-2023 13:44:50.495
-1.34,2.11,11.88,23-08-2023 13:44:50.685
-1.48,2.02,11.91,23-08-2023 13:44:50.884
-1.13,2.40,11.98,23-08-2023 13:44:51.045
-1.32,2.20,12.02,23-08-2023 13:44:51.240
-1.58,1.61,12.02,23-08-2023 13:44:51.416
-1.45,1.34,12.03,23-08-2023 13:44:51.594
-1.09,1.33,12.01,23-08-2023 13:44:51.783
-0.86,1.43,12.02,23-08-2023 13:44:51.972
-1.21,1.37,12.01,23-08-2023 13:44:52.152
-1.62,1.41,12.03,23-08-2023 13:44:52.336
-1.55,1.73,12.16,23-08-2023 13:44:52.528
-1.38,1.94,12.22,23-08-2023 13:44:52.704
-1.34,2.04,12.23,23-08-2023 13:44:52.895
-1.25,2.34,12.28,23-08-2023 13:44:53.068
-1.05,2.68,12.29,23-08-2023 13:44:53.272
-1.02,2.54,12.29,23-08-2023 13:44:53.453
-1.14,2.23,12.28,23-08-2023 13:44:53.631
-1.12,2.02,12.24,23-08-2023 13:44:53.804
-1.10,2.01,12.21,23-08-2023 13:44:53.991
-1.34,1.90,12.13,23-08-2023 13:44:54.177
-1.42,1.50,12.00,23-08-2023 13:44:54.352
-1.15,1.45,11.92,23-08-2023 13:44:54.535
-1.10,1.58,11.86,23-08-2023 13:44:54.735
-1.43,1.43,11.84,23-08-2023 13:44:54.898
-1.65,1.36,11.84,23-08-2023 13:44:55.089
-1.71,1.50,11.85,23-08-2023 13:44:55.269
-1.28,2.04,11.88,23-08-2023 13:44:55.453
-0.65,2.54,11.85,23-08-2023 13:44:55.649
-0.58,2.47,11.70,23-08-2023 13:44:55.831
-1.09,2.18,11.52,23-08-2023 13:44:56.018
-1.50,2.15,11.36,23-08-2023 13:44:56.232
-1.63,2.18,11.26,23-08-2023 13:44:56.382
-1.45,2.06,11.15,23-08-2023 13:44:56.559
-1.23,1.84,10.99,23-08-2023 13:44:56.730
-1.40,1.56,10.80,23-08-2023 13:44:56.910
-1.43,1.40,10.59,23-08-2023 13:44:57.095
-0.87,1.87,10.39,23-08-2023 13:44:57.291
-0.64,2.18,10.23,23-08-2023 13:44:57.803
-1.36,1.61,10.10,23-08-2023 13:44:57.803
-1.93,1.30,10.05,23-08-2023 13:44:57.842
-1.66,1.70,10.03,23-08-2023 13:44:58.019
-0.98,2.20,9.94,23-08-2023 13:44:58.216
-0.45,2.53,9.80,23-08-2023 13:44:58.378
-0.59,2.36,9.66,23-08-2023 13:44:58.569
-1.19,1.91,9.54,23-08-2023 13:44:58.752
-1.60,1.75,9.40,23-08-2023 13:44:58.930
-1.41,1.78,9.22,23-08-2023 13:44:59.109
-0.97,2.01,9.10,23-08-2023 13:44:59.309
-1.12,1.85,8.96,23-08-2023 13:44:59.493
-1.68,1.24,8.78,23-08-2023 13:44:59.687
-1.71,1.38,8.69,23-08-2023 13:44:59.860
-1.39,2.00,8.65,23-08-2023 13:45:00.046
-1.40,2.00,8.64,23-08-2023 13:45:00.231
-1.36,1.72,8.59,23-08-2023 13:45:00.400
-0.91,1.87,8.53,23-08-2023 13:45:00.606
-0.42,2.55,8.54,23-08-2023 13:45:00.774
-0.63,2.64,8.53,23-08-2023 13:45:00.957
-1.09,2.19,8.51,23-08-2023 13:45:01.139
-1.30,1.99,8.55,23-08-2023 13:45:01.316
-1.44,1.75,8.61,23-08-2023 13:45:01.512
-1.43,1.54,8.66,23-08-2023 13:45:01.682
-1.28,1.65,8.70,23-08-2023 13:45:01.872
-1.42,1.53,8.75,23-08-2023 13:45:02.064
-1.62,1.31,8.82,23-08-2023 13:45:02.235
-1.50,1.47,8.96,23-08-2023 13:45:02.428
-1.43,1.42,9.09,23-08-2023 13:45:02.633
-1.29,1.43,9.24,23-08-2023 13:45:02.800
-1.05,1.92,9.44,23-08-2023 13:45:02.966
-1.10,2.15,9.61,23-08-2023 13:45:03.152
-0.79,2.55,9.81,23-08-2023 13:45:03.336
-0.63,2.72,10.01,23-08-2023 13:45:03.511
-0.88,2.46,10.15,23-08-2023 13:45:03.700
-0.94,2.48,10.36,23-08-2023 13:45:03.879
-1.15,2.25,10.61,23-08-2023 13:45:04.084
-1.78,1.23,10.78,23-08-2023 13:45:04.301
-1.83,0.76,10.97,23-08-2023 13:45:04.438
-1.15,1.20,11.16,23-08-2023 13:45:04.625
-0.98,1.59,11.30,23-08-2023 13:45:04.831
-1.76,1.35,11.46,23-08-2023 13:45:04.991
-2.21,1.09,11.72,23-08-2023 13:45:05.194
-1.80,1.36,12.00,23-08-2023 13:45:05.354
-1.12,1.99,12.30,23-08-2023 13:45:05.539
-0.60,2.36,12.58,23-08-2023 13:45:05.709
-0.57,2.35,12.77,23-08-2023 13:45:05.912
-0.68,2.40,12.92,23-08-2023 13:45:06.113
-0.56,2.68,13.08,23-08-2023 13:45:06.271
-0.81,2.67,13.24,23-08-2023 13:45:06.447
-1.41,2.10,13.44,23-08-2023 13:45:06.625
-1.80,1.43,13.59,23-08-2023 13:45:06.824
-1.74,1.24,13.71,23-08-2023 13:45:07.008
-1.31,1.48,13.87,23-08-2023 13:45:07.318
-1.41,1.34,13.99,23-08-2023 13:45:07.506
-1.91,1.00,14.09,23-08-2023 13:45:07.644
-1.73,1.19,14.27,23-08-2023 13:45:07.831
-1.29,1.34,14.41,23-08-2023 13:45:07.997
-0.93,1.57,14.58,23-08-2023 13:45:08.180
-0.84,1.84,14.76,23-08-2023 13:45:08.319
-0.98,2.09,14.92,23-08-2023 13:45:08.473
-0.85,2.55,15.10,23-08-2023 13:45:08.678
-0.67,2.68,15.15,23-08-2023 13:45:08.868
-0.88,2.46,15.18,23-08-2023 13:45:09.050
-1.24,2.24,15.26,23-08-2023 13:45:09.229
-1.40,1.92,15.25,23-08-2023 13:45:09.403
-1.44,1.74,15.32,23-08-2023 13:45:09.605
-1.40,1.61,15.37,23-08-2023 13:45:09.766
-1.56,1.30,15.37,23-08-2023 13:45:09.955
-1.86,1.10,15.36,23-08-2023 13:45:10.131
-1.77,1.33,15.36,23-08-2023 13:45:10.327
-1.37,1.56,15.37,23-08-2023 13:45:10.503
-1.09,1.64,15.22,23-08-2023 13:45:10.685
-1.30,1.52,14.29,23-08-2023 13:45:10.861
-1.09,1.85,12.89,23-08-2023 13:45:11.033
-0.47,2.68,11.56,23-08-2023 13:45:11.215
-0.62,2.88,10.44,23-08-2023 13:45:11.400
-1.52,2.15,9.42,23-08-2023 13:45:11.614
-1.69,2.09,8.53,23-08-2023 13:45:11.775
-1.10,2.60,7.64,23-08-2023 13:45:11.979
-0.81,2.62,6.69,23-08-2023 13:45:12.144
-1.03,2.19,5.79,23-08-2023 13:45:12.315
-1.75,1.40,4.89,23-08-2023 13:45:12.512
-1.92,1.19,4.01,23-08-2023 13:45:12.685
-1.71,1.34,3.23,23-08-2023 13:45:12.877
-1.74,1.30,2.50,23-08-2023 13:45:13.056
-1.34,1.67,1.84,23-08-2023 13:45:13.236
-1.15,1.83,1.20,23-08-2023 13:45:13.430
-1.08,1.93,0.53,23-08-2023 13:45:13.603
-0.71,2.21,359.86,23-08-2023 13:45:13.781
-0.96,2.12,359.20,23-08-2023 13:45:13.973
-1.03,2.28,358.57,23-08-2023 13:45:14.144
-0.43,2.86,358.05,23-08-2023 13:45:14.332
-0.77,2.77,357.66,23-08-2023 13:45:14.523
-1.57,2.41,357.25,23-08-2023 13:45:14.707
-1.45,2.33,356.74,23-08-2023 13:45:14.890
-0.90,2.14,355.85,23-08-2023 13:45:15.109
-0.84,1.77,355.01,23-08-2023 13:45:15.261
-1.27,1.43,354.33,23-08-2023 13:45:15.435
-1.41,1.40,353.68,23-08-2023 13:45:15.622
-1.67,1.08,353.05,23-08-2023 13:45:15.802
-1.99,0.85,352.47,23-08-2023 13:45:15.985
-1.67,1.31,352.06,23-08-2023 13:45:16.180
-0.81,2.13,351.72,23-08-2023 13:45:16.372
-0.38,2.52,351.34,23-08-2023 13:45:16.540
0.67,2.66,359.97,23-08-2023 13:45:30.841
0.69,2.12,359.98,23-08-2023 13:45:30.841
0.85,1.15,359.99,23-08-2023 13:45:30.968
0.85,1.25,359.97,23-08-2023 13:45:31.160
0.78,2.19,359.87,23-08-2023 13:45:31.353
0.72,1.96,359.76,23-08-2023 13:45:31.532
0.61,1.26,359.69,23-08-2023 13:45:31.712
0.54,1.53,359.65,23-08-2023 13:45:31.897
0.71,2.16,359.56,23-08-2023 13:45:32.084
0.95,2.76,359.33,23-08-2023 13:45:32.260
0.99,3.23,359.06,23-08-2023 13:45:32.442
0.98,3.59,358.77,23-08-2023 13:45:32.638
0.99,4.10,358.46,23-08-2023 13:45:32.821
0.99,3.54,358.09,23-08-2023 13:45:32.994
0.83,2.47,357.77,23-08-2023 13:45:33.198
0.63,1.92,357.50,23-08-2023 13:45:33.370
0.65,1.48,357.23,23-08-2023 13:45:33.542
0.78,1.48,356.99,23-08-2023 13:45:33.754
0.74,1.41,356.73,23-08-2023 13:45:33.897
0.70,1.06,356.51,23-08-2023 13:45:34.084
0.88,1.06,356.28,23-08-2023 13:45:34.274
0.93,1.57,356.02,23-08-2023 13:45:35.183
0.87,1.87,355.80,23-08-2023 13:45:35.184
0.92,2.46,355.56,23-08-2023 13:45:35.184
1.00,3.49,355.75,23-08-2023 13:45:35.185
0.88,3.85,356.17,23-08-2023 13:45:35.187
0.76,3.95,356.55,23-08-2023 13:45:35.386
0.78,3.98,356.87,23-08-2023 13:45:35.575
0.91,3.57,357.20,23-08-2023 13:45:35.763
0.87,2.28,357.52,23-08-2023 13:45:35.920
0.82,1.32,357.80,23-08-2023 13:45:36.115
0.84,1.42,358.09,23-08-2023 13:45:36.292
0.78,1.38,358.37,23-08-2023 13:45:36.481
0.66,1.23,358.64,23-08-2023 13:45:36.711
0.65,1.32,358.93,23-08-2023 13:45:36.856
0.86,1.38,359.26,23-08-2023 13:45:37.065
1.17,1.40,359.53,23-08-2023 13:45:37.268
1.20,2.00,359.78,23-08-2023 13:45:37.396
0.97,2.90,359.94,23-08-2023 13:45:37.604
0.75,3.53,359.92,23-08-2023 13:45:37.786
0.54,3.80,359.85,23-08-2023 13:45:37.983
0.55,3.50,359.77,23-08-2023 13:45:38.122
0.92,3.23,359.55,23-08-2023 13:45:38.312
1.13,3.04,359.29,23-08-2023 13:45:38.510
1.06,2.69,359.07,23-08-2023 13:45:38.700
1.04,2.58,358.88,23-08-2023 13:45:39.095
0.84,1.83,358.75,23-08-2023 13:45:39.095
0.35,0.70,358.63,23-08-2023 13:45:39.247
0.21,1.14,358.50,23-08-2023 13:45:39.412
0.75,1.79,358.28,23-08-2023 13:45:39.614
1.33,1.36,358.16,23-08-2023 13:45:39.800
1.46,1.06,358.10,23-08-2023 13:45:39.973
1.15,1.67,357.88,23-08-2023 13:45:40.153
0.52,2.82,357.61,23-08-2023 13:45:40.325
0.14,3.62,357.28,23-08-2023 13:45:40.500
0.49,3.50,356.77,23-08-2023 13:45:40.683
0.92,3.30,356.32,23-08-2023 13:45:40.882
1.00,2.95,355.86,23-08-2023 13:45:41.045
1.04,2.77,355.26,23-08-2023 13:45:41.245
1.06,3.16,354.72,23-08-2023 13:45:41.425
1.00,2.82,354.20,23-08-2023 13:45:41.611
0.63,1.47,353.76,23-08-2023 13:45:41.782
0.24,0.49,353.31,23-08-2023 13:45:41.971
0.26,0.96,352.73,23-08-2023 13:45:42.155
0.71,2.20,352.27,23-08-2023 13:45:42.343
1.21,1.94,351.94,23-08-2023 13:45:42.520
1.44,0.76,351.52,23-08-2023 13:45:42.709
1.15,1.68,351.06,23-08-2023 13:45:43.377
0.66,3.25,350.59,23-08-2023 13:45:43.377
0.52,3.30,350.03,23-08-2023 13:45:43.377
0.68,3.62,349.55,23-08-2023 13:45:43.445
0.93,3.40,349.13,23-08-2023 13:45:43.641
1.02,2.03,348.61,23-08-2023 13:45:43.817
0.64,1.72,348.39,23-08-2023 13:45:43.992
0.31,2.63,348.28,23-08-2023 13:45:44.176
0.67,2.54,348.19,23-08-2023 13:45:44.359
0.81,1.36,348.15,23-08-2023 13:45:44.540
0.59,0.88,348.11,23-08-2023 13:45:44.801
0.61,1.92,347.87,23-08-2023 13:45:44.939
0.85,3.18,347.70,23-08-2023 13:45:45.102
1.06,2.43,347.66,23-08-2023 13:45:45.282
1.07,0.73,347.67,23-08-2023 13:45:45.542
1.08,0.91,347.62,23-08-2023 13:45:45.643
1.02,2.92,347.48,23-08-2023 13:45:45.829
0.87,3.67,347.23,23-08-2023 13:45:46.015
0.68,2.57,346.92,23-08-2023 13:45:46.336
0.60,2.18,346.70,23-08-2023 13:45:46.374
0.60,2.46,346.52,23-08-2023 13:45:46.555
0.46,2.17,346.24,23-08-2023 13:45:46.856
0.58,2.17,345.88,23-08-2023 13:45:46.934
0.85,2.86,345.59,23-08-2023 13:45:47.124
0.90,2.41,345.42,23-08-2023 13:45:47.292
0.72,1.34,345.28,23-08-2023 13:45:47.487
0.55,1.34,345.06,23-08-2023 13:45:47.680
0.65,2.05,344.85,23-08-2023 13:45:47.850
1.08,2.12,344.73,23-08-2023 13:45:48.029
1.45,1.85,344.59,23-08-2023 13:45:48.210
1.28,2.01,344.50,23-08-2023 13:45:48.488
0.94,2.53,344.38,23-08-2023 13:45:48.588
0.70,3.04,344.18,23-08-2023 13:45:48.764
0.60,3.10,343.94,23-08-2023 13:45:48.942
0.73,2.56,343.76,23-08-2023 13:45:49.419
0.80,2.17,343.69,23-08-2023 13:45:49.421
0.73,1.85,343.56,23-08-2023 13:45:49.488
0.66,1.74,343.35,23-08-2023 13:45:49.673
0.77,2.24,343.20,23-08-2023 13:45:49.850
0.92,2.26,343.04,23-08-2023 13:45:50.044
0.81,1.56,342.95,23-08-2023 13:45:50.228
0.59,1.02,342.83,23-08-2023 13:45:50.414
0.54,1.61,342.71,23-08-2023 13:45:50.581
0.84,2.79,342.68,23-08-2023 13:45:50.785
1.15,3.14,342.60,23-08-2023 13:45:50.955
1.21,2.78,342.39,23-08-2023 13:45:51.144
1.16,3.11,342.17,23-08-2023 13:45:51.332
0.95,3.21,341.96,23-08-2023 13:45:51.512
0.89,2.29,341.79,23-08-2023 13:45:51.684
1.07,1.60,341.66,23-08-2023 13:45:51.877
0.97,1.32,341.59,23-08-2023 13:45:52.077
0.66,1.45,341.52,23-08-2023 13:45:52.238
0.43,1.42,341.42,23-08-2023 13:45:52.427
0.39,1.39,341.43,23-08-2023 13:45:52.611
0.59,1.84,341.41,23-08-2023 13:45:52.792
0.94,2.38,341.27,23-08-2023 13:45:52.970
1.14,3.23,341.09,23-08-2023 13:45:53.163
1.09,3.37,340.93,23-08-2023 13:45:53.363
1.03,2.75,340.85,23-08-2023 13:45:53.523
1.03,2.52,340.75,23-08-2023 13:45:53.698
0.89,2.50,340.62,23-08-2023 13:45:53.892
0.87,1.81,340.49,23-08-2023 13:45:54.081
0.92,1.57,340.34,23-08-2023 13:45:54.250
0.93,2.32,340.13,23-08-2023 13:45:54.444
0.92,2.45,339.97,23-08-2023 13:45:54.734
0.70,1.86,339.84,23-08-2023 13:45:54.846
0.62,1.70,339.73,23-08-2023 13:45:54.998
0.85,1.70,339.63,23-08-2023 13:45:55.181
1.02,1.94,339.54,23-08-2023 13:45:55.355
0.87,2.28,339.43,23-08-2023 13:45:55.547
0.90,1.99,339.30,23-08-2023 13:45:55.740
1.03,2.16,339.16,23-08-2023 13:45:55.909
0.83,2.70,339.08,23-08-2023 13:45:56.083
0.55,2.52,339.04,23-08-2023 13:45:56.276
0.66,2.50,338.93,23-08-2023 13:45:56.458
0.97,3.07,338.77,23-08-2023 13:45:56.632
1.03,2.97,338.52,23-08-2023 13:45:56.816
0.92,2.16,338.39,23-08-2023 13:45:57.011
0.88,1.88,338.30,23-08-2023 13:45:57.193
0.93,2.00,338.17,23-08-2023 13:45:57.378
0.87,1.62,338.07,23-08-2023 13:45:57.549
0.85,1.13,338.05,23-08-2023 13:45:57.742
0.97,1.36,337.95,23-08-2023 13:45:57.917
1.06,2.02,337.79,23-08-2023 13:45:58.115
1.11,2.32,337.67,23-08-2023 13:45:58.284
0.93,2.47,337.58,23-08-2023 13:45:58.474
0.57,2.94,337.55,23-08-2023 13:45:58.649
0.53,3.19,337.39,23-08-2023 13:45:58.848
0.68,3.12,337.07,23-08-2023 13:45:59.035
0.75,2.68,336.79,23-08-2023 13:45:59.208
0.97,1.82,336.52,23-08-2023 13:45:59.668
1.12,1.82,336.28,23-08-2023 13:45:59.668
1.01,2.08,336.00,23-08-2023 13:45:59.757
0.87,1.69,335.68,23-08-2023 13:45:59.950
0.93,1.75,335.42,23-08-2023 13:46:00.114
1.12,2.16,335.16,23-08-2023 13:46:00.298
1.19,2.11,334.89,23-08-2023 13:46:00.494
1.07,2.26,334.63,23-08-2023 13:46:00.670
0.73,2.53,334.45,23-08-2023 13:46:00.851
0.49,1.93,334.38,23-08-2023 13:46:01.034
0.56,1.86,334.21,23-08-2023 13:46:01.522
0.82,2.80,333.89,23-08-2023 13:46:01.522
1.16,2.91,333.58,23-08-2023 13:46:01.583
1.32,2.40,333.32,23-08-2023 13:46:02.107
1.19,2.23,333.05,23-08-2023 13:46:02.108
0.80,1.93,332.74,23-08-2023 13:46:02.191
0.44,2.02,332.55,23-08-2023 13:46:02.338
0.64,2.14,332.37,23-08-2023 13:46:02.551
0.97,2.13,332.19,23-08-2023 13:46:02.691
1.02,2.20,332.03,23-08-2023 13:46:03.033
1.02,2.23,331.80,23-08-2023 13:46:03.458
1.06,2.54,331.62,23-08-2023 13:46:03.458
1.14,2.30,331.53,23-08-2023 13:46:03.652
1.12,1.68,331.38,23-08-2023 13:46:03.653
1.03,2.30,331.16,23-08-2023 13:46:03.804
0.89,2.68,331.03,23-08-2023 13:46:03.984
0.86,2.21,330.81,23-08-2023 13:46:04.463
0.73,2.37,330.60,23-08-2023 13:46:04.463
0.52,2.51,330.48,23-08-2023 13:46:04.528
0.57,1.99,330.26,23-08-2023 13:46:05.110
0.82,1.68,330.08,23-08-2023 13:46:05.159
1.21,2.07,329.90,23-08-2023 13:46:05.181
1.35,2.39,329.73,23-08-2023 13:46:05.262
1.14,1.65,329.59,23-08-2023 13:46:05.446
0.94,1.48,329.49,23-08-2023 13:46:05.621
0.93,2.65,329.38,23-08-2023 13:46:05.805
1.00,3.08,329.25,23-08-2023 13:46:05.980
0.96,2.79,329.08,23-08-2023 13:46:06.173
0.87,2.83,328.98,23-08-2023 13:46:06.357
0.81,2.65,328.84,23-08-2023 13:46:06.538
0.72,2.28,328.60,23-08-2023 13:46:06.723
0.86,1.84,328.40,23-08-2023 13:46:06.906
1.20,1.63,328.23,23-08-2023 13:46:07.111
1.27,1.41,328.08,23-08-2023 13:46:07.281
1.06,1.11,328.00,23-08-2023 13:46:07.456
0.85,2.00,327.93,23-08-2023 13:46:07.665
0.77,2.97,327.84,23-08-2023 13:46:07.826
0.81,2.27,327.78,23-08-2023 13:46:08.000
0.89,1.88,327.67,23-08-2023 13:46:08.189
1.02,2.69,327.54,23-08-2023 13:46:08.385
1.11,2.91,327.42,23-08-2023 13:46:08.559
1.08,2.55,327.24,23-08-2023 13:46:08.747
1.06,2.49,327.00,23-08-2023 13:46:09.288
0.96,2.76,326.85,23-08-2023 13:46:09.288
0.82,2.22,326.71,23-08-2023 13:46:09.358
0.79,1.36,326.56,23-08-2023 13:46:09.489
0.78,1.59,326.46,23-08-2023 13:46:09.664
0.81,2.04,326.35,23-08-2023 13:46:09.837
1.04,2.16,326.19,23-08-2023 13:46:10.017
1.18,1.98,326.05,23-08-2023 13:46:10.219
1.21,1.63,325.96,23-08-2023 13:46:10.403
1.26,1.78,325.84,23-08-2023 13:46:10.610
1.14,2.04,325.70,23-08-2023 13:46:10.794
0.84,2.04,325.62,23-08-2023 13:46:11.249
0.67,2.22,325.55,23-08-2023 13:46:11.250
0.74,2.86,325.35,23-08-2023 13:46:11.355
0.82,3.51,325.19,23-08-2023 13:46:11.524
0.83,3.26,325.11,23-08-2023 13:46:11.714
0.85,2.37,324.98,23-08-2023 13:46:11.900
0.83,2.08,324.85,23-08-2023 13:46:12.117
1.06,2.02,324.76,23-08-2023 13:46:12.552
1.22,1.53,324.69,23-08-2023 13:46:12.552
1.11,1.22,324.65,23-08-2023 13:46:12.583
1.00,1.24,324.62,23-08-2023 13:46:12.774
0.93,1.34,324.62,23-08-2023 13:46:12.958
1.08,2.11,324.60,23-08-2023 13:46:13.152
1.26,3.23,324.54,23-08-2023 13:46:13.328
1.10,3.17,324.51,23-08-2023 13:46:13.506
0.76,2.44,324.45,23-08-2023 13:46:13.693
0.53,2.51,324.37,23-08-2023 13:46:13.874
0.57,2.86,324.34,23-08-2023 13:46:14.053
0.79,2.25,324.31,23-08-2023 13:46:14.235
1.04,1.46,324.28,23-08-2023 13:46:14.423
1.16,1.56,324.21,23-08-2023 13:46:14.596
1.10,2.21,324.10,23-08-2023 13:46:14.802
0.95,2.32,324.01,23-08-2023 13:46:15.017
0.62,2.11,324.05,23-08-2023 13:46:15.165
0.74,2.18,324.09,23-08-2023 13:46:15.356
1.18,2.18,324.05,23-08-2023 13:46:15.516
1.24,2.25,324.00,23-08-2023 13:46:15.728
1.12,2.25,323.98,23-08-2023 13:46:16.594
0.99,2.51,323.96,23-08-2023 13:46:16.596
0.82,2.65,323.97,23-08-2023 13:46:16.596
0.83,2.22,323.98,23-08-2023 13:46:16.596
0.81,1.86,323.94,23-08-2023 13:46:16.662
0.70,2.29,323.90,23-08-2023 13:46:16.808
0.79,2.68,323.82,23-08-2023 13:46:16.985
0.98,1.95,323.72,23-08-2023 13:46:17.180
0.93,1.40,323.61,23-08-2023 13:46:17.386
0.80,2.05,323.53,23-08-2023 13:46:17.595
0.84,2.31,323.45,23-08-2023 13:46:17.733
0.89,1.83,323.35,23-08-2023 13:46:17.927
0.97,1.90,323.25,23-08-2023 13:46:18.332
0.99,2.24,323.12,23-08-2023 13:46:18.332
1.01,2.44,323.01,23-08-2023 13:46:18.805
0.95,3.12,322.94,23-08-2023 13:46:18.805
0.96,3.29,322.81,23-08-2023 13:46:18.819
1.12,2.64,322.56,23-08-2023 13:46:19.002
1.00,2.39,322.30,23-08-2023 13:46:19.183
0.74,2.50,322.14,23-08-2023 13:46:19.433
0.82,1.46,321.95,23-08-2023 13:46:19.568
0.81,0.70,321.80,23-08-2023 13:46:19.739
0.70,1.58,321.73,23-08-2023 13:46:19.926
0.88,2.01,321.61,23-08-2023 13:46:20.129
0.98,1.64,321.41,23-08-2023 13:46:20.436
0.94,2.24,321.29,23-08-2023 13:46:20.468
1.01,3.02,321.14,23-08-2023 13:46:20.648
1.05,2.71,320.94,23-08-2023 13:46:20.847
